ticket_id,projekt,reporter,assignee,prioritet,status,datum_kreiranja,dan,mjesec,godina,kvartal,dan_u_tjednu,sati_rjesavanja,dana_rjesavanja,broj_komentara,sati_open,sati_in_progress,sati_resolved,sati_waiting
11030000,"Project Nova","Marko Knežević",NULL,unknown,closed,2008-05-08,8,5,2008,2,Thursday,90006.73,3750.28,10,90006.73,NULL,NULL,NULL
11031000,"Project Phoenix","Petar Marić",NULL,unknown,closed,2008-05-08,8,5,2008,2,Thursday,89883.44,3745.14,12,89883.44,NULL,NULL,NULL
11032000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-05-11,11,5,2008,2,Sunday,89815.60,3742.32,8,89815.60,NULL,NULL,NULL
11033000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-05-11,11,5,2008,2,Sunday,89811.16,3742.13,11,89811.16,NULL,NULL,NULL
11035000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-05-11,11,5,2008,2,Sunday,89810.10,3742.09,13,89810.10,NULL,NULL,NULL
11036000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-05-11,11,5,2008,2,Sunday,89807.62,3741.98,40,89807.62,NULL,NULL,NULL
11038000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-05-12,12,5,2008,2,Monday,89788.02,3741.17,9,89788.02,NULL,NULL,NULL
11040000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-05-12,12,5,2008,2,Monday,89785.42,3741.06,9,89785.42,NULL,NULL,NULL
11041000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-05-13,13,5,2008,2,Tuesday,89889.71,3745.40,10,89889.71,NULL,NULL,NULL
11046000,"Project Horizon","Luka Horvat",NULL,unknown,closed,2008-05-13,13,5,2008,2,Tuesday,89758.07,3739.92,8,89758.07,NULL,NULL,NULL
11047000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-05-13,13,5,2008,2,Tuesday,89884.17,3745.17,9,89884.17,NULL,NULL,NULL
11048000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-05-13,13,5,2008,2,Tuesday,89883.56,3745.15,6,89883.56,NULL,NULL,NULL
11049000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-05-14,14,5,2008,2,Wednesday,89739.60,3739.15,10,89739.60,NULL,NULL,NULL
11051000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-05-14,14,5,2008,2,Wednesday,89740.94,3739.21,10,89740.94,NULL,NULL,NULL
11052000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-05-14,14,5,2008,2,Wednesday,89733.72,3738.91,10,89733.72,NULL,NULL,NULL
11054000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-05-15,15,5,2008,2,Thursday,89714.54,3738.11,6,89714.54,NULL,NULL,NULL
11055000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-05-15,15,5,2008,2,Thursday,89718.27,3738.26,12,89718.27,NULL,NULL,NULL
11057000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-05-15,15,5,2008,2,Thursday,89713.29,3738.05,19,89713.29,NULL,NULL,NULL
11058000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-05-18,18,5,2008,2,Sunday,89637.61,3734.90,5,89637.61,NULL,NULL,NULL
11059000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-05-19,19,5,2008,2,Monday,89745.41,3739.39,12,89745.41,NULL,NULL,NULL
11060000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-05-19,19,5,2008,2,Monday,89731.07,3738.79,8,89731.07,NULL,NULL,NULL
11061000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-05-19,19,5,2008,2,Monday,89731.00,3738.79,6,89731.00,NULL,NULL,NULL
11063000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-05-20,20,5,2008,2,Tuesday,89718.87,3738.29,11,89718.87,NULL,NULL,NULL
11064000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-05-20,20,5,2008,2,Tuesday,89592.85,3733.04,12,89592.85,NULL,NULL,NULL
11065000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-05-20,20,5,2008,2,Tuesday,89592.83,3733.03,3,89592.83,NULL,NULL,NULL
11066000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-05-20,20,5,2008,2,Tuesday,89714.25,3738.09,7,89714.25,NULL,NULL,NULL
11068000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-05-22,22,5,2008,2,Thursday,89672.30,3736.35,6,89672.30,NULL,NULL,NULL
11069000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-22,22,5,2008,2,Thursday,89670.62,3736.28,6,89670.62,NULL,NULL,NULL
11071000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-25,25,5,2008,2,Sunday,89602.50,3733.44,6,89602.50,NULL,NULL,NULL
11072000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-05-25,25,5,2008,2,Sunday,89597.21,3733.22,9,89597.21,NULL,NULL,NULL
11073000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-05-25,25,5,2008,2,Sunday,89595.69,3733.15,5,89595.69,NULL,NULL,NULL
11075000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-05-25,25,5,2008,2,Sunday,89594.44,3733.10,5,89594.44,NULL,NULL,NULL
11077000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-05-26,26,5,2008,2,Monday,89455.13,3727.30,8,89455.13,NULL,NULL,NULL
11078000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-26,26,5,2008,2,Monday,89576.61,3732.36,5,89576.61,NULL,NULL,NULL
11079000,"Project Quantum","Marko Knežević",NULL,unknown,closed,2008-05-26,26,5,2008,2,Monday,89449.54,3727.06,8,89449.54,NULL,NULL,NULL
11081000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-05-27,27,5,2008,2,Tuesday,89429.23,3726.22,11,89429.23,NULL,NULL,NULL
11082000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-05-27,27,5,2008,2,Tuesday,89429.24,3726.22,3,89429.24,NULL,NULL,NULL
11083000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-05-28,28,5,2008,2,Wednesday,89529.48,3730.40,30,89529.48,NULL,NULL,NULL
11085000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-05-28,28,5,2008,2,Wednesday,89405.43,3725.23,41,89405.43,NULL,NULL,NULL
11086000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-05-28,28,5,2008,2,Wednesday,89527.47,3730.31,5,89527.47,NULL,NULL,NULL
11087000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-05-28,28,5,2008,2,Wednesday,89523.68,3730.15,7,89523.68,NULL,NULL,NULL
11088000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-29,29,5,2008,2,Thursday,89506.54,3729.44,7,89506.54,NULL,NULL,NULL
11093000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89431.75,3726.32,6,89431.75,NULL,NULL,NULL
11094000,"Project Vega","Petar Knežević",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89308.79,3721.20,12,89308.79,NULL,NULL,NULL
11096000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89307.80,3721.16,13,89307.80,NULL,NULL,NULL
11097000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89307.58,3721.15,15,89307.58,NULL,NULL,NULL
11098000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89427.76,3726.16,7,89427.76,NULL,NULL,NULL
11099000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89427.51,3726.15,8,89427.51,NULL,NULL,NULL
11100000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89426.56,3726.11,6,89426.56,NULL,NULL,NULL
11101000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89425.87,3726.08,9,89425.87,NULL,NULL,NULL
11102000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-06-01,1,6,2008,2,Sunday,89424.39,3726.02,7,89424.39,NULL,NULL,NULL
11103000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-02,2,6,2008,2,Monday,89411.09,3725.46,8,89411.09,NULL,NULL,NULL
11105000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-06-02,2,6,2008,2,Monday,89409.75,3725.41,5,89409.75,NULL,NULL,NULL
11106000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-06-02,2,6,2008,2,Monday,89405.21,3725.22,6,89405.21,NULL,NULL,NULL
11109000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-03,3,6,2008,2,Tuesday,89259.76,3719.16,22,89259.76,NULL,NULL,NULL
11111000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89209.88,3717.08,10,89209.85,0.01,0.01,NULL
11113000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89238.50,3718.27,18,89238.50,NULL,NULL,NULL
11114000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89238.45,3718.27,28,89238.45,NULL,NULL,NULL
11115000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89360.64,3723.36,15,89360.64,NULL,NULL,NULL
11116000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89360.09,3723.34,5,89360.09,NULL,NULL,NULL
11118000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-06-04,4,6,2008,2,Wednesday,89233.83,3718.08,8,89233.83,NULL,NULL,NULL
11119000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-06-05,5,6,2008,2,Thursday,89338.35,3722.43,8,89338.35,NULL,NULL,NULL
11120000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-06-05,5,6,2008,2,Thursday,89338.24,3722.43,10,89338.24,NULL,NULL,NULL
11124000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-06-05,5,6,2008,2,Thursday,89333.95,3722.25,4,89333.95,NULL,NULL,NULL
11125000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-06-05,5,6,2008,2,Thursday,89333.78,3722.24,8,89333.78,NULL,NULL,NULL
11126000,"Project Solaris","Ivan Vuković",NULL,unknown,closed,2008-06-05,5,6,2008,2,Thursday,89333.19,3722.22,6,89333.19,NULL,NULL,NULL
11127000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-06-08,8,6,2008,2,Sunday,89140.06,3714.17,18,89140.06,NULL,NULL,NULL
11128000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-06-08,8,6,2008,2,Sunday,89258.26,3719.09,4,89258.26,NULL,NULL,NULL
11129000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-06-08,8,6,2008,2,Sunday,89257.89,3719.08,5,89257.89,NULL,NULL,NULL
11131000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-06-09,9,6,2008,2,Monday,89112.99,3713.04,20,89112.99,NULL,NULL,NULL
11133000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-06-09,9,6,2008,2,Monday,89238.23,3718.26,9,89238.23,NULL,NULL,NULL
11134000,"Project Phoenix","Petar Marić",NULL,unknown,closed,2008-06-09,9,6,2008,2,Monday,89114.29,3713.10,6,89114.29,NULL,NULL,NULL
11135000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-06-10,10,6,2008,2,Tuesday,89095.25,3712.30,6,89095.25,NULL,NULL,NULL
11137000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-06-10,10,6,2008,2,Tuesday,89091.57,3712.15,2,89091.57,NULL,NULL,NULL
11138000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-06-10,10,6,2008,2,Tuesday,89091.57,3712.15,2,89091.57,NULL,NULL,NULL
11140000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-06-10,10,6,2008,2,Tuesday,89089.20,3712.05,9,89089.20,NULL,NULL,NULL
11141000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-10,10,6,2008,2,Tuesday,89211.02,3717.13,7,89211.02,NULL,NULL,NULL
11142000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-06-11,11,6,2008,2,Wednesday,89190.87,3716.29,5,89190.87,NULL,NULL,NULL
11143000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-06-11,11,6,2008,2,Wednesday,89065.80,3711.08,13,89065.80,NULL,NULL,NULL
11146000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-06-12,12,6,2008,2,Thursday,89168.95,3715.37,6,89168.95,NULL,NULL,NULL
11147000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-12,12,6,2008,2,Thursday,89168.81,3715.37,11,89168.81,NULL,NULL,NULL
11150000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-06-15,15,6,2008,2,Sunday,89098.42,3712.43,5,89098.42,NULL,NULL,NULL
11151000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-06-15,15,6,2008,2,Sunday,89097.91,3712.41,4,89097.91,NULL,NULL,NULL
11153000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-06-15,15,6,2008,2,Sunday,89091.61,3712.15,8,89091.61,NULL,NULL,NULL
11154000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-15,15,6,2008,2,Sunday,88965.90,3706.91,6,88965.90,NULL,NULL,NULL
11155000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-06-16,16,6,2008,2,Monday,89074.24,3711.43,5,89074.24,NULL,NULL,NULL
11156000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-06-16,16,6,2008,2,Monday,88950.28,3706.26,11,88950.28,NULL,NULL,NULL
11157000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-06-16,16,6,2008,2,Monday,89070.21,3711.26,7,89070.21,NULL,NULL,NULL
11158000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-06-17,17,6,2008,2,Tuesday,89049.30,3710.39,7,89049.30,NULL,NULL,NULL
11159000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-06-17,17,6,2008,2,Tuesday,88925.82,3705.24,11,88925.82,NULL,NULL,NULL
11160000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-06-17,17,6,2008,2,Tuesday,88925.11,3705.21,6,88925.11,NULL,NULL,NULL
11161000,"Project Nova","Marko Knežević",NULL,unknown,closed,2008-06-17,17,6,2008,2,Tuesday,89046.36,3710.27,6,89046.36,NULL,NULL,NULL
11162000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-06-17,17,6,2008,2,Tuesday,89045.37,3710.22,5,89045.37,NULL,NULL,NULL
11163000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88901.59,3704.23,18,88901.59,NULL,NULL,NULL
11165000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,89022.99,3709.29,6,89022.99,NULL,NULL,NULL
11166000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88870.00,3702.92,6,88869.88,0.03,0.04,NULL
11168000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88869.96,3702.92,5,88869.84,0.03,0.03,NULL
11169000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88869.10,3702.88,5,88868.98,0.03,0.04,NULL
11170000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88869.05,3702.88,5,88868.93,0.03,0.03,NULL
11171000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88869.03,3702.88,9,88868.90,0.03,0.03,NULL
11172000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88868.99,3702.87,9,88868.87,0.03,0.03,NULL
11173000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88898.74,3704.11,9,88898.74,NULL,NULL,NULL
11174000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-06-18,18,6,2008,2,Wednesday,88868.40,3702.85,6,88868.29,0.03,0.03,NULL
11175000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-19,19,6,2008,2,Thursday,89001.13,3708.38,8,89001.13,NULL,NULL,NULL
11176000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-06-19,19,6,2008,2,Thursday,89000.40,3708.35,9,89000.40,NULL,NULL,NULL
11177000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-06-19,19,6,2008,2,Thursday,88996.18,3708.17,5,88996.18,NULL,NULL,NULL
11178000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88806.67,3700.28,9,88806.67,NULL,NULL,NULL
11179000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88929.51,3705.40,6,88929.51,NULL,NULL,NULL
11180000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88806.29,3700.26,16,88806.29,NULL,NULL,NULL
11181000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88805.71,3700.24,12,88805.71,NULL,NULL,NULL
11182000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88805.82,3700.24,2,88805.82,NULL,NULL,NULL
11183000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88806.02,3700.25,2,88806.02,NULL,NULL,NULL
11184000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88800.86,3700.04,7,88800.86,NULL,NULL,NULL
11186000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-22,22,6,2008,2,Sunday,88797.27,3699.89,7,88797.27,NULL,NULL,NULL
11188000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-23,23,6,2008,2,Monday,88778.05,3699.09,6,88778.05,NULL,NULL,NULL
11189000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88759.25,3698.30,8,88759.25,NULL,NULL,NULL
11190000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88757.37,3698.22,28,88757.37,NULL,NULL,NULL
11191000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88756.15,3698.17,5,88756.15,NULL,NULL,NULL
11192000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88756.07,3698.17,35,88756.07,NULL,NULL,NULL
11193000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88876.80,3703.20,5,88876.80,NULL,NULL,NULL
11194000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-06-24,24,6,2008,2,Tuesday,88874.98,3703.12,6,88874.98,NULL,NULL,NULL
11195000,"Project Phoenix","Petar Marić",NULL,unknown,closed,2008-06-25,25,6,2008,2,Wednesday,88731.71,3697.15,7,88731.71,NULL,NULL,NULL
11196000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-06-26,26,6,2008,2,Thursday,88710.39,3696.27,47,88710.39,NULL,NULL,NULL
11197000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-28,28,6,2008,2,Saturday,88662.30,3694.26,2,88662.30,NULL,NULL,NULL
11198000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-06-28,28,6,2008,2,Saturday,88662.16,3694.26,21,88662.16,NULL,NULL,NULL
11199000,"Project Zenith","Ana Pavlović",NULL,unknown,closed,2008-06-29,29,6,2008,2,Sunday,88635.93,3693.16,7,88635.93,NULL,NULL,NULL
11200000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-29,29,6,2008,2,Sunday,88634.89,3693.12,5,88634.89,NULL,NULL,NULL
11201000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88614.34,3692.26,11,88614.34,NULL,NULL,NULL
11202000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88614.02,3692.25,6,88614.02,NULL,NULL,NULL
11203000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88609.68,3692.07,12,88609.68,NULL,NULL,NULL
11204000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88609.74,3692.07,8,88609.74,NULL,NULL,NULL
11205000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88731.88,3697.16,4,88731.88,NULL,NULL,NULL
11206000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-06-30,30,6,2008,2,Monday,88600.47,3691.69,10,88600.47,NULL,NULL,NULL
11207000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88589.32,3691.22,5,88589.32,NULL,NULL,NULL
11208000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88557.99,3689.92,7,88557.88,0.03,0.03,NULL
11209000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88557.03,3689.88,7,88556.91,0.02,0.03,NULL
11210000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88585.12,3691.05,17,88585.12,NULL,NULL,NULL
11211000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88584.83,3691.03,9,88584.83,NULL,NULL,NULL
11213000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88704.33,3696.01,9,88704.33,NULL,NULL,NULL
11214000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-01,1,7,2008,3,Tuesday,88703.64,3695.99,10,88703.64,NULL,NULL,NULL
11215000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-02,2,7,2008,3,Wednesday,88538.78,3689.12,6,88538.67,0.03,0.04,NULL
11216000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-07-02,2,7,2008,3,Wednesday,88567.26,3690.30,10,88567.26,NULL,NULL,NULL
11219000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-02,2,7,2008,3,Wednesday,88533.80,3688.91,6,88533.69,0.03,0.03,NULL
11220000,"Project Nova","Marko Knežević",NULL,unknown,closed,2008-07-02,2,7,2008,3,Wednesday,88684.96,3695.21,6,88684.96,NULL,NULL,NULL
11221000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-07-02,2,7,2008,3,Wednesday,88684.45,3695.19,5,88684.45,NULL,NULL,NULL
11222000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88514.24,3688.09,10,88514.12,0.03,0.03,NULL
11224000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88513.76,3688.07,13,88513.64,0.03,0.04,NULL
11225000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88513.66,3688.07,5,88513.54,0.03,0.04,NULL
11226000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88512.45,3688.02,5,88512.34,0.03,0.03,NULL
11229000,"Project Apollo","Maja Vuković",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88509.37,3687.89,6,88509.25,0.03,0.03,NULL
11230000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-03,3,7,2008,3,Thursday,88661.65,3694.24,5,88661.65,NULL,NULL,NULL
11231000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-07-05,5,7,2008,3,Saturday,88491.70,3687.15,12,88491.70,NULL,NULL,NULL
11232000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88471.01,3686.29,18,88471.01,NULL,NULL,NULL
11233000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88466.66,3686.11,15,88466.66,NULL,NULL,NULL
11235000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88590.88,3691.29,7,88590.88,NULL,NULL,NULL
11236000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88464.22,3686.01,13,88464.22,NULL,NULL,NULL
11237000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88463.89,3686.00,6,88463.89,NULL,NULL,NULL
11238000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88587.13,3691.13,7,88587.13,NULL,NULL,NULL
11239000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-07-06,6,7,2008,3,Sunday,88585.38,3691.06,5,88585.38,NULL,NULL,NULL
11240000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88569.74,3690.41,6,88569.74,NULL,NULL,NULL
11241000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88569.59,3690.40,12,88569.59,NULL,NULL,NULL
11242000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88445.18,3685.22,21,88445.18,NULL,NULL,NULL
11243000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88444.54,3685.19,17,88444.54,NULL,NULL,NULL
11245000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88564.09,3690.17,4,88564.09,NULL,NULL,NULL
11246000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88563.94,3690.16,6,88563.94,NULL,NULL,NULL
11247000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88440.56,3685.02,15,88440.56,NULL,NULL,NULL
11248000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-07-07,7,7,2008,3,Monday,88438.95,3684.96,19,88438.95,NULL,NULL,NULL
11249000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-07-08,8,7,2008,3,Tuesday,88419.65,3684.15,4,88419.65,NULL,NULL,NULL
11250000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-07-08,8,7,2008,3,Tuesday,88545.02,3689.38,5,88545.02,NULL,NULL,NULL
11252000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-07-08,8,7,2008,3,Tuesday,88543.67,3689.32,5,88543.67,NULL,NULL,NULL
